"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"hsa04623","Cytosolic DNA-sensing pathway",67,0.339601169880302,1.48755584714372,0.0207625535947365,0.126396598199536,0.126396598199536,4336,"tags=36%, list=21%, signal=28%","5440/55703/10621/10623/85364/3627/103/29110/9641/1777/11128/841/57506/836/8737/4210/79844/1147/661/6352/115004/834/3553/9447",0.352487857583619
"hsa05208","Chemical carcinogenesis - reactive oxygen species",206,-0.282051217233827,-1.48136530797152,0.00219443015249937,0.0245634600941059,0.0245634600941059,5644,"tags=38%, list=28%, signal=28%","2946/7416/1337/8517/7417/7422/4713/6389/9446/9167/3551/119391/3265/518/374291/4708/4694/4704/54539/207/4716/4258/50507/1351/4696/4233/25865/4710/5595/4537/196/5970/5609/1327/4706/1346/517/125965/4707/2052/5605/509/572/6300/5600/369/4257/4723/126328/8644/6647/513/1645/2949/7385/2353/1545/4718/10000/56901/2309/4725/5603/1347/1329/4728/2944/4717/516/4695/208/7386/27089/291/1350/1340/4724/2947/1646",0.431707695803346
"hsa05140","Leishmaniasis",72,0.329772151781087,1.45852179488664,0.0243527223819184,0.131961401649055,0.131961401649055,4859,"tags=42%, list=24%, signal=32%","2209/3676/2214/1536/6772/3117/3717/3123/3689/6885/23118/3111/2212/3113/3458/3109/7097/3122/5579/3553/65108/4615/1378/51135/7099/3460/1379/3120/3115/7042/3108",0.352487857583619
"hsa05412","Arrhythmogenic right ventricular cardiomyopathy",81,-0.31941298838704,-1.45311054183066,0.0330622612334738,0.163954368882191,0.163954368882191,5870,"tags=41%, list=29%, signal=29%","8516/784/6543/59285/4842/6547/1829/3673/22801/1495/6444/3693/93589/786/3690/29119/3655/8515/51176/27092/8082/2697/71/5318/3679/1674/778/775/1837/3728/1832/3691/3675",0.321775918075361
"hsa05323","Rheumatoid arthritis",87,0.314443263052254,1.43181227269191,0.024718994545212,0.131961401649055,0.131961401649055,5627,"tags=44%, list=28%, signal=32%","23545/528/941/942/284/10673/3117/9550/4312/3123/3689/3111/6374/3113/3458/2919/3109/7097/3122/6352/3683/3553/1493/523/526/7099/1435/3120/51606/3115/7042/3108/90423/6364/8792/2921/54/3117/51561",0.352487857583619
"hsa04062","Chemokine signaling pathway",182,0.28035729876362,1.42366798249992,0.0128996342694618,0.0895234618300651,0.089523461830065,4306,"tags=30%, list=21%, signal=24%","6011/1399/7074/5058/6373/3845/3627/2770/673/4283/4893/2932/23236/59345/2868/5566/1234/6772/5908/5894/3717/998/2776/5294/2793/6374/1230/7409/6654/57580/4067/5879/54331/2792/2919/5747/6355/10451/5579/6464/1794/3055/5580/399694/2773/1147/10344/10663/157/6352/1237/6093/5567/2782/5290",0.380730400722792
"hsa05415","Diabetic cardiomyopathy",192,-0.27233063688617,-1.41957487970946,0.0104341669847672,0.0814466986391138,0.0814466986391138,5914,"tags=39%, list=29%, signal=28%","1509/29796/5582/7388/7416/1337/7417/4713/6389/5350/9167/51660/518/374291/4708/4694/948/4704/54539/1278/2597/207/4716/815/6513/818/1351/4696/5524/4710/4537/5970/1327/816/1277/4846/4706/1346/517/125965/4707/509/5164/6300/4313/5600/1215/4723/9945/126328/185/5332/513/2997/7385/4718/10000/56901/4725/5603/1347/5166/1329/4728/4717/516/2998/4695/208/7386/27089/291/1350/1340/4724",0.380730400722792
"hsa05152","Tuberculosis",160,0.282321391418673,1.41429050030352,0.00789605870555445,0.0652364850196999,0.0652364850196999,4859,"tags=37%, list=24%, signal=29%","8767/23545/317/7096/2209/2214/2033/1385/64581/5993/3588/1520/6772/841/3117/4800/5894/3717/2207/3587/3123/3689/3920/836/3111/1387/2212/3113/1594/3458/3109/7097/3122/4360/805/972/30835/8411/817/4261/26253/6850/54205/3553/4615/1378/51135/5533/7099/5534/596/3460/1379/5994/3120/51606/3115/7042/4801/3108",0.380730400722792
"hsa04081","Hormone signaling",167,-0.271960163951649,-1.39763156351187,0.0143839022739628,0.0978669429228453,0.0978669429228453,4385,"tags=31%, list=22%, signal=24%","2100/2784/2783/112/6777/7067/552/10266/2492/10411/3690/147/9370/4881/94235/5593/4160/2847/2852/1815/1395/2696/4879/7066/3953/185/5332/7432/6774/3952/115/2775/554/2688/2786/10268/152/9843/5021/8660/1734/7349/3480/150/148/10681/5020/6751/5368/11069/10267",0.380730400722792
"hsa05218","Melanoma",64,-0.317412433273747,-1.39246393638778,0.0470273423645338,0.221103410997044,0.221103410997044,5361,"tags=42%, list=26%, signal=31%","5155/8823/5156/3265/1643/207/4233/5595/10912/2255/5605/5159/572/8822/369/4616/999/10000/2246/1647/8817/3480/208/581/2247/80310/1026",0.321775918075361
"hsa05012","Parkinson disease",256,-0.254367151340994,-1.38469400716745,0.0110512846659212,0.0814466986391138,0.0814466986391138,6500,"tags=39%, list=32%, signal=27%","4128/7314/514/5704/3309/810/111/1649/10975/440567/5719/147700/1812/29796/7388/7416/1337/7417/11047/4713/6389/135/9167/7277/518/6571/374291/468/4708/4694/4704/54539/5689/89953/4716/815/818/1351/4696/4710/598/808/10382/4537/5709/5691/65018/7280/1327/29985/816/84617/4706/1346/79861/5714/5071/517/10131/1843/125965/4707/91252/509/10381/4129/6233/283375/4723/347733/126328/6647/513/5705/7385/3831/3798/4718/56901/4725/4137/7054/1347/1329/5694/4728/4717/516/3710/4695/2774/7386/27089/27429/581/291/1350/1340/4724/7345",0.380730400722792
"hsa05150","Staphylococcus aureus infection",65,-0.319006369958833,-1.38469163557337,0.0487744746963464,0.224874925473728,0.224874925473728,3048,"tags=29%, list=15%, signal=25%","3885/3872/3860/1675/629/3882/3861/3868/3857/3866/721/3884/3880/6403/716/718/720/3875/715",0.321775918075361
"hsa00983","Drug metabolism - other enzymes",59,-0.325883050771717,-1.37637467249764,0.0499001996007984,0.224874925473728,0.224874925473728,5239,"tags=41%, list=26%, signal=30%","7084/9446/119391/4833/4353/4258/151531/54658/3614/1576/54575/1854/4830/3615/54963/7498/1066/4257/2950/2949/4832/2944/4831/2947",0.287857117255149
